variety,count,avg_price,min_price,max_price,stddev_price,cv
猫眼螺,559,51.23792486583184,46.0,63.0,5.2781683299299935,0.10301292145907641
整羊,717,45.10513249651325,0.0,54.76,4.626322234731505,0.10256753452811901
蚕豆,71,17.345070422535212,15.0,19.0,1.7760138941215164,0.1023930056700184
猪脑,717,42.37796373779637,31.0,53.0,4.286211462003157,0.1011424590507245
绿宝,23,8.226086956521739,7.0,9.3,0.8302340257718955,0.10092696930630866
山鸡蛋,717,2.3690934449093444,1.9,2.9,0.23898502424736293,0.1008761493814812
韭黄,71,25.971830985915492,21.0,35.0,2.612999540680708,0.10060898448391013
贵妃芒,198,15.936868686868687,13.5,19.0,1.5810759983690152,0.09920869836066076
鹌鹑蛋,717,13.41352859135286,10.5,16.5,1.329919334652071,0.09914761247159187
红箭乐琪苹果,32,70.046875,43.0,78.0,6.942574793119951,0.0991132694088059
桂圆,71,26.816901408450704,22.0,29.0,2.6148469452883294,0.09750742285476438
海蜇头,559,21.19892665474061,17.0,23.0,2.0515049795188816,0.09677400242620839
紫贝天葵,71,23.985915492957748,19.0,29.0,2.3145067832908577,0.0964944108124785
花蛤,559,10.077817531305904,9.0,13.0,0.963365644236375,0.09559268574210236
海蜇皮,559,26.942754919499105,22.0,30.0,2.5716151701211194,0.09544737269090404
小黄花鱼,559,15.211091234347048,14.0,18.0,1.429709870026047,0.09399127570793371
银芽,71,12.97323943661972,10.5,17.0,1.2186594211297301,0.09393640093389516
西洋菜,71,18.514084507042252,15.0,23.0,1.7381678181881948,0.09388354133994814
金鲳鱼,1118,48.644007155635066,38.0,58.0,4.560771861352049,0.09375814469313752
牛肉,98,66.85836734693878,57.2,76.87,6.180997432917032,0.09244912309693185
佳红,27,47.407407407407405,40.0,53.0,4.369996120921174,0.09217960567568102
精牛柳,717,68.34728033472804,58.0,80.0,6.273617633201399,0.09179030390787475
牛排骨,717,55.235006973500695,48.0,65.0,5.0303063820643095,0.09107098301766536
广梨,272,7.052205882352942,6.0,7.8,0.6391838559729803,0.09063601752927257
海蜇丝,559,14.707513416815742,12.0,16.0,1.3302575030651982,0.09044747846663576
鸡蛋,104,9.921057692307691,8.15,11.72,0.8901804314422881,0.08972636376588063
牛柳,717,64.95118549511855,56.0,75.0,5.768980271172288,0.08882024596157463
14号桃,49,5.795918367346939,5.0,6.5,0.5033054008557944,0.08683790366878143
后肘（去骨）,244,17.770491803278688,15.5,22.0,1.5397978876826528,0.08664914312605335
高乐蜜,359,14.157381615598887,12.5,16.5,1.2245828599071562,0.08649783506279765
纯腔骨,717,15.062064156206416,12.0,19.0,1.2948588419048772,0.0859682197921938
牛金钱腱,717,95.9400278940028,82.0,135.0,8.247093715232268,0.08596092680256343
紫菜头,71,10.028169014084508,8.5,13.5,0.8614245839789461,0.0859004852001477
羊尾巴油,717,16.396094839609486,15.0,18.5,1.3988268556181165,0.0853146355459501
国产杏仁,71,61.45070422535211,53.0,70.0,5.217521941618215,0.08490581202266635
羊骨头,717,18.52649930264993,15.0,20.0,1.5588979209692706,0.0841442247400886
猪肚,717,43.341701534170156,38.0,55.0,3.6427940509155765,0.08404824734542632
虾仁,559,57.59391771019678,51.0,68.0,4.781389271912536,0.08301899683177846
大雁蛋,567,34.0,30.0,38.0,2.8116680159297096,0.0826961181155797
梅花骨,717,19.370990237099022,17.0,25.0,1.5865692392775903,0.08190439517330494
柴鸡蛋,717,13.91729428172943,11.7,16.4,1.1314216787885136,0.08129609505159632
山楂干,71,29.95774647887324,27.0,38.0,2.4344939029252632,0.08126425345918838
猪口条,717,29.49721059972106,26.0,38.0,2.3413320532974575,0.07937469359626832
国光,480,5.616791666666667,4.0,6.5,0.44571787505946964,0.0793545321797532
鸡翅根,717,15.20655509065551,14.0,17.5,1.199184540824476,0.07885971107035147
人参果,346,13.145953757225433,11.5,16.0,1.0262911066245128,0.07806897282446552
薄皮核桃,71,27.781690140845072,25.0,30.0,2.162558660420233,0.07784114823312371
淘汰鸡,1434,21.129916317991633,17.5,24.0,1.627722710164434,0.07703403485694195
鹰嘴芒,30,12.566666666666666,11.5,13.5,0.9625158604455282,0.0765927740407582
中华红血橙,51,8.731372549019609,7.5,9.3,0.6679791002953385,0.07650333284316699
七号梨,36,4.025,3.5,4.2,0.30740852297878785,0.07637478831771126
羊腰窝,717,58.88702928870293,51.0,78.0,4.493920376741573,0.07631426531485264
鹅蛋,717,35.619665271966525,27.0,40.5,2.711853949442691,0.07613361688653995
久保,29,5.706896551724138,5.0,6.0,0.4333680673208388,0.07593760696256391
胭脂红杏,29,10.913793103448276,10.0,13.5,0.8245016407897706,0.07554675381644028
罗非鱼,559,22.337209302325583,20.5,27.0,1.6862750015478591,0.07549174915831124
文蛤,559,24.985688729874777,22.0,27.0,1.8702948178842387,0.07485464331619456
多春鱼,552,32.01449275362319,29.0,34.0,2.3764895254465594,0.07423167825070738
杏梅,91,6.137362637362638,5.5,8.0,0.45378613456324973,0.07393829587333164
羊排骨,717,46.890516039051604,41.0,59.0,3.454139996181381,0.07366393650487203
香蕉,102,5.874803921568628,5.13,6.64,0.43253050116716063,0.07362467019183015
去骨羊前腿,717,60.99581589958159,53.0,80.0,4.48694372965596,0.07356150030098604
猪心,717,16.266387726638772,14.0,22.0,1.1936283028798185,0.07338004742903455
羊腩,717,46.01115760111576,41.0,53.0,3.358868595091757,0.07300117558899029
生鸭蛋,717,15.157322175732217,12.8,17.0,1.106149682872157,0.07297790929344823
鸭肠,717,15.254532775453278,13.5,17.5,1.1078678553995576,0.07262548592653556
青鱼,559,25.796064400715565,23.0,30.0,1.8639916228456184,0.07225875985927188
羊肚,717,36.42956764295676,32.0,40.0,2.607384540572254,0.07157330457849564
鲤鱼,1120,13.410982142857142,11.5,15.8,0.9593316296937547,0.07153328663588646
鸵鸟蛋,327,195.1834862385321,170.0,220.0,13.955339680576378,0.07149856757616099
猕猴桃（亚特,69,7.834782608695651,7.0,8.2,0.5562019541594053,0.07099137039770435
白条鹅,717,24.834728033472803,23.0,28.0,1.7613023971003559,0.07092094565023756
鱼腥草叶,71,30.64788732394366,27.0,37.0,2.165301638830658,0.07065092663464004
百合,14,208.78571428571428,185.0,221.0,14.675613321889715,0.07029031354993363
羊里脊,717,61.91352859135286,53.0,79.0,4.3258736277641425,0.06986960243077334
鸭胗,717,27.267085076708508,25.0,31.0,1.8949739491326776,0.06949675565986188
鸡头,717,5.667085076708508,5.0,6.5,0.39021410791309763,0.068856229019194
秦阳,57,7.950877192982456,7.5,9.0,0.547436495670483,0.06885233948194514
火参果,70,15.591428571428573,11.7,19.0,1.058402249105213,0.06788359669906992
白条乌鸡,717,24.117852161785216,22.0,28.0,1.6355390908743632,0.06781445876286936
熟腰果,71,73.32394366197182,60.0,80.0,4.947653550312859,0.06747664273380964
兰花蟹,82,189.5121951219512,160.0,210.0,12.659104860245558,0.06679836541442315
海鲈鱼,559,31.793381037567084,27.0,35.5,2.11640863292124,0.06656758620357144
蛏子,559,35.03398926654741,27.0,40.0,2.321148756170462,0.06625419499077247
美人指,339,19.01032448377581,17.0,21.0,1.2548295628000141,0.06600779296907515
香菇,814,10.701511056511057,9.5,13.71,0.6983799927466053,0.0652599421762681
雷尼,17,38.88235294117647,35.0,43.0,2.521962354526147,0.06486136161413691
燕鲅,559,40.87298747763864,34.0,47.0,2.646422522972058,0.06474746981536154
乌鸡蛋,717,16.854253835425382,14.8,19.0,1.077538269940824,0.06393271873454184
去骨羊后腿,717,64.40585774058577,58.0,82.0,4.092317266661892,0.06353951969935634
鸡琵琶腿,717,14.732775453277545,13.5,17.5,0.9320037410071713,0.06326056783820946
羊上脑,717,64.51046025104603,56.0,76.0,4.07355066389714,0.0631455836471278
情人梅,71,29.408450704225352,27.0,31.0,1.8483773948963425,0.06285191333220322
辽宁寒富苹果,43,4.7627906976744185,4.1,5.0,0.29922380206282057,0.06282531000342424
长寿果,71,71.26760563380282,68.0,80.0,4.449583436293693,0.0624348663985874
王林,189,5.030687830687831,4.8,5.9,0.3138810807981823,0.06239327331810733
仔鸡,717,14.228312412831242,13.5,18.0,0.8826344976556507,0.062033674271847
猪头,717,18.665271966527197,16.5,22.0,1.1553043034078943,0.06189592658921469
蛇果,70,27.4,25.0,31.0,1.6888380363562028,0.06163642468453295
青豆,71,15.556338028169014,14.5,16.5,0.9507489370214806,0.06111650025217304
荔浦芋头,71,15.314084507042253,13.5,17.0,0.9341605513045824,0.06100009118240169
鸡架子,717,7.0587168758716885,5.8,7.5,0.4275727575803472,0.06057372254749143
后肘（带骨）,244,15.45327868852459,14.0,17.5,0.930258110669164,0.060198106137823164
凯特杏,35,24.214285714285715,23.0,26.5,1.4566566992588854,0.06015691383370028
牛蹄筋,717,48.93305439330544,46.0,55.0,2.8916143958135563,0.05909327409999487
葡萄干,71,43.070422535211264,41.0,48.0,2.542911400411361,0.05904078136991715
牛尾,717,58.03486750348675,51.0,63.0,3.4068056091707377,0.058702737780284515
精五花,244,32.25819672131148,29.0,37.0,1.8913204464342646,0.05863069354973453
棒骨,717,17.05020920502092,15.0,21.0,0.9906634455340441,0.05810271496506418
猪肠,717,34.34309623430963,30.0,38.0,1.9837321374721932,0.057762180903491
生腰果,71,79.29577464788733,68.0,90.0,4.533665707624564,0.057174114607698764
羊腱子肉,717,65.99581589958159,59.0,81.0,3.7715835936710427,0.057148828941062525
香蕉干,71,26.866197183098592,24.0,29.0,1.5141186650959582,0.05635775896294261
金红桃,14,5.464285714285714,5.0,6.0,0.30786396310744096,0.056341117431427105
活鲫鱼,100,19.2001,17.62,21.64,1.0740092874342166,0.055937692378384314
鲟鱼,559,41.364042933810374,35.0,45.0,2.3127615663248724,0.05591236741596297
白薯干,71,24.859154929577464,22.0,26.0,1.3866277144609034,0.05577935848539611
红颜,19,20.36842105263158,18.0,22.0,1.1160708020048364,0.054794173741839515
青蛤,559,30.420393559928442,27.0,35.0,1.6646264466360534,0.05472073999820958
五香花生米,71,21.06338028169014,17.5,22.5,1.152418504911642,0.05471194506768745
羊肝,717,13.534867503486751,12.0,14.0,0.7390998530343155,0.054607099245257786
小金星山楂,168,9.604166666666666,8.5,10.5,0.5215538927798856,0.05430496063651738
熟鸭蛋,717,17.9721059972106,15.7,20.5,0.9665510011949281,0.05378061988644757
猪板油,717,11.730822873082287,11.0,13.5,0.6298541270608069,0.05369223743937684
黄元帅,719,6.356884561891516,6.0,7.0,0.3411912226945253,0.05367271017314219
猪耳,717,49.032775453277544,45.0,56.0,2.629463424470081,0.05362664870920166
巴旦木,71,55.38028169014085,51.0,58.0,2.968242371616575,0.053597458897450864
松子,71,141.33802816901408,123.0,148.0,7.55729290528944,0.053469635901898384
月牙骨,473,40.0507399577167,37.0,45.0,2.138618990982423,0.05339773979807253
鲶鱼,560,12.04642857142857,10.5,12.5,0.6425475587012619,0.053339257763520116
牛骨,717,8.426778242677825,8.0,9.5,0.44753492691730073,0.05310866312474422
羊小腿,717,38.71548117154812,36.0,46.0,2.0428230271820333,0.05276501712920198
杏肉,71,46.309859154929576,37.0,48.0,2.399949697661983,0.05182373130596132
无花果,71,62.36619718309859,58.0,66.0,3.230388904582395,0.051797112065345534
牛肚,717,36.38912133891213,33.0,40.0,1.8791843984592522,0.05164137877794197
冰库樱桃,19,53.26315789473684,47.0,55.0,2.704771612111494,0.05078128520762686
虹鳟鱼,559,47.590339892665476,44.0,51.0,2.390688266181528,0.05023473821732414
毛榛子,71,40.901408450704224,38.0,43.0,2.0504698386848137,0.05013201051880915
羊肉,101,62.40930693069307,58.64,68.71,3.127970990091102,0.05012026481186185
鸭腿,717,11.75160390516039,11.0,13.0,0.5853312287577235,0.04980862471893658
口蘑,715,14.831608391608393,13.5,16.0,0.7332877981307642,0.04944088184971582
脆梨,75,3.681333333333334,3.5,4.2,0.17835080321941096,0.048447338795566175
白鲢活鱼,101,9.505940594059407,8.78,10.29,0.4587029065044615,0.048254341794553283
羊心,717,31.91073919107392,29.0,34.0,1.5033887736672447,0.047112314279694686
猪尾巴,717,87.08507670850767,80.0,95.0,4.079142053098781,0.04684088488263655
黑爪公鸡,717,23.732217573221757,22.0,28.0,1.1102529872117166,0.04678252185183362
美杏仁,71,67.49295774647888,63.0,71.0,3.125349075070864,0.046306298900256955
猪蹄,717,37.32845188284519,34.0,45.0,1.7245352307207658,0.04619894862324307
珍宝蟹,163,206.74846625766872,170.0,220.0,9.550608253063482,0.046194336654283304
久保桃,41,5.61219512195122,5.0,6.2,0.2580650324542431,0.04598290452248573
青皇冠,88,4.401136363636364,4.1,4.6,0.199709166805546,0.04537672780502982
红花,17,11.676470588235293,11.0,12.5,0.5285941398709244,0.04527002709222023
牛宝,717,36.61366806136681,35.0,40.0,1.6553561503902734,0.04521142617057085
七月红,95,4.794736842105263,4.5,5.2,0.21604196846644816,0.04505814929596614
活珠子,717,2.834030683403068,2.7,3.2,0.1274023414192745,0.04495446791221448
核桃仁,71,45.901408450704224,43.0,48.0,2.0504698386848137,0.044671174761160407
乒乓葡萄,21,31.238095238095237,28.5,32.0,1.3930097596485822,0.04459330023265279
富士苹果,98,8.67734693877551,8.08,9.39,0.383331976445731,0.04417617264244413
白条乳鸽,717,43.55648535564853,40.0,47.0,1.862209575083074,0.04275389898605713
猕猴桃（翠香）,199,12.653266331658292,12.2,14.5,0.5397126849024011,0.04265402076869651
鸡翅,717,22.907252440725244,22.0,24.0,0.9659584982093646,0.0421682391071944
带子,559,35.985688729874774,34.0,38.0,1.5038096841089088,0.04178910386840724
波士顿龙虾,13,211.15384615384616,200.0,220.0,8.697184926229042,0.04118885393113936
羊肉片,717,59.55230125523013,55.0,67.0,2.4096201232079744,0.04046225036511669
大黄花鱼,100,43.03020000000001,39.98,48.32,1.727530484754921,0.04014693133554854
肉鸡,717,14.113249651324967,13.3,15.3,0.5644299644720043,0.039992912930511014
小海白虾,559,55.59928443649374,51.0,58.0,2.176050693267,0.03913810609833503
猪肠头,717,38.651324965132495,34.0,44.0,1.5064253635987885,0.03897474058024506
肥牛,717,61.37796373779637,55.0,65.0,2.3531067740974527,0.038337973937190364
鸡翅中,717,42.16248256624826,39.0,48.0,1.6123306203674193,0.038240884365241715
普核桃,71,21.91549295774648,21.0,23.0,0.8236934047020774,0.03758498183409222
松花蛋,717,17.2186889818689,16.0,18.3,0.6464660784316375,0.03754444250153769
花鲢活鱼,102,17.182450980392154,15.99,18.36,0.644866148172187,0.03753050998999383
鸭心,717,9.890934449093445,9.5,10.5,0.37066125781290643,0.03747484726752784
羊头,717,25.290097629009765,24.0,26.0,0.9422276092060888,0.0372567802239434
白瓜子,71,42.95070422535211,40.0,45.0,1.5949808095071771,0.03713514919659275
鸡爪,717,40.60529986052999,36.0,48.0,1.4971107465155633,0.0368698359982022
南美、菲律宾香蕉,68,8.816176470588236,8.4,9.6,0.32212461393192166,0.03653790449936726
活鲤鱼,103,14.271650485436894,12.99,15.11,0.5135690134187232,0.035985257202226215
牛尾巴鱼,559,27.22361359570662,26.0,28.0,0.9755508512257904,0.03583473030853048
大带鱼,102,39.796960784313725,37.51,42.82,1.3832289596746206,0.03475715060683304
鸡胸,717,13.277963737796373,12.8,14.5,0.45589225403221056,0.03433450060828913
鸡排腿,717,14.20697350069735,13.1,15.5,0.48529368591329447,0.034158836566385783
鸡边腿,717,13.110320781032078,12.5,14.0,0.4211642983795719,0.03212463717813141
鸡心,717,10.073361227336123,9.8,11.5,0.32218093965977246,0.03198345938250171
吊干杏,127,24.448818897637796,24.0,26.0,0.7736602492227114,0.031644074605888674
鲐鲅,559,11.14221824686941,11.0,12.0,0.3476589638572919,0.031201952443802868
变蛋,717,1.7417015341701534,1.56,1.9,0.053439310958727344,0.030682243719897105
夏威夷果,71,58.605633802816904,56.0,63.0,1.7111305639374963,0.02919737323709739
空心脆枣,71,16.274647887323944,15.0,16.5,0.46127720511614106,0.028343298626781494
羊鞭,717,144.88145048814505,140.0,150.0,4.036309243176717,0.027859392831706836
白条湖鸭,717,14.610181311018131,14.0,15.0,0.40128229595495984,0.027465935392077343
140葡萄,43,4.730232558139535,4.5,4.8,0.12823877231263772,0.027110458256850652
大榛,71,60.0,58.0,65.0,1.6035674514745455,0.026726124191242425
鲽鱼,559,58.49552772808587,56.0,62.0,1.4391721655449181,0.02460311448483468
海虹,360,12.891666666666667,12.0,13.0,0.3112335060121668,0.024142224125054956
赤贝,395,36.79746835443038,33.0,37.0,0.8780999740071465,0.0238630539891863
黑瓜子,71,30.366197183098592,29.0,31.0,0.7218911002106765,0.023772851630314486
鸡肝,717,5.945327754532776,5.5,6.0,0.1372965634586271,0.023093186637852026
松花鱼,560,20.788392857142856,20.0,21.5,0.4489593484380919,0.021596635753582567
莲子,71,66.14084507042253,63.0,68.0,1.3866277144609043,0.020964771662419977
活草鱼,98,15.805510204081633,15.05,16.49,0.32169372143432795,0.020353263974436802
红将军,46,6.715217391304347,6.5,6.8,0.13657296186670165,0.02033783180922071
鸡油,717,10.989539748953975,10.5,11.5,0.2232052820364806,0.020310703372061246
蓝宝石,25,23.86,23.5,24.5,0.46815239683960375,0.01962080456159278
蓝宝石葡萄,84,20.19047619047619,20.0,21.0,0.39503516623056056,0.019565420968966445
热龙芒,22,13.272727272727273,13.0,13.5,0.254823595718813,0.0191990380336092
猕猴桃干,71,26.43661971830986,26.0,27.0,0.49949672860925737,0.018894122392784908
鸡翅尖,717,14.821478382147838,14.5,15.5,0.2698779801741034,0.018208573612951178
绿宝石,39,5.717948717948718,5.6,5.8,0.09966204702259611,0.017429685353727572
白条鸡,100,17.771900000000002,17.24,18.42,0.29581831374591216,0.016645283495063112
开心果,71,96.36619718309859,93.0,98.0,1.5513997055168092,0.016099003082679544
金顶红,18,27.77777777777778,27.0,28.0,0.42779263194649847,0.015400534750073944
羊蹄,717,29.616457461645748,29.0,30.0,0.44537631121669885,0.01503813586731213
羊肠,717,28.20223152022315,28.0,29.0,0.4019443483527057,0.014252217880860986
鸡脖子,717,9.928033472803348,9.8,10.5,0.14135481327336977,0.014237946886520303
秦杏,14,9.535714285714286,9.5,10.0,0.1336306209562121,0.014013698077805012
123（沙果）,52,4.515384615384615,4.5,4.8,0.06066499260117097,0.013435177237056603
七月红梨,38,4.144736842105263,4.1,4.2,0.05038966228735696,0.01215750582171152
猕猴桃（红阳）,199,18.944723618090453,18.0,19.0,0.22909527592132872,0.012092827561895069
牛油,717,10.027196652719665,10.0,10.5,0.11347522846336909,0.011316745087730113
梨,24,25.0,25.0,25.0,0.0,0.0
晚蜜桃,15,5.5,5.5,5.5,0.0,0.0
龙丰（沙果）,16,5.8,5.8,5.8,0.0,0.0
猕猴桃（亚特),26,7.0,7.0,7.0,0.0,0.0
红花荔枝,16,29.0,29.0,29.0,0.0,0.0
24号,12,5.0,5.0,5.0,0.0,0.0
角螺,84,73.0,73.0,73.0,0.0,0.0
竹蛏子,84,25.0,25.0,25.0,0.0,0.0
绿茶南瓜子,71,33.0,33.0,33.0,0.0,0.0
猕猴桃（海沃德）,102,7.0,7.0,7.0,0.0,0.0
黄豆芽,717,1.76,1.76,1.76,0.0,0.0
绿豆芽,717,1.96,1.96,1.96,0.0,0.0
青柚,70,21.0,21.0,21.0,0.0,0.0
冬桃,34,5.3,5.3,5.3,0.0,0.0
